# f,ax,ay,az
1.450000000000000000e+02,4.305028915565689404e-07,1.363501095423539769e-06,9.331365397176186959e-07
1.455000000000000000e+02,4.113010836433045777e-06,4.014998860094921675e-07,8.094335586651764610e-07
1.460000000000000000e+02,6.013526041380143325e-06,1.034000072677600567e-07,1.883527849505725638e-07
1.465000000000000000e+02,8.440977723049551139e-07,1.515446039129496739e-07,4.334149553346971173e-07
1.470000000000000000e+02,2.774772782267572246e-07,8.643947052949176493e-08,1.100429288986089736e-06
1.475000000000000000e+02,6.924352639315995990e-08,3.255115041849055031e-08,3.863132531988608436e-06
1.480000000000000000e+02,5.794203689400805698e-07,1.585612919175016511e-07,4.867145533467093201e-06
1.485000000000000000e+02,4.622916281707058803e-08,5.775278538748685719e-07,1.931489624034288217e-07
1.490000000000000000e+02,8.835562271345124620e-07,1.942825272453285912e-06,2.931414167886833163e-06
1.495000000000000000e+02,2.773342590218785542e-06,1.066388324132427530e-06,3.803664141797892272e-06
1.500000000000000000e+02,1.862952689301115980e-06,2.221156094287660632e-06,3.818323001567530963e-06
1.505000000000000000e+02,1.603150610396218979e-07,2.006899508814598911e-06,5.769925954330338971e-06
1.510000000000000000e+02,6.953155223367797874e-07,1.540951095597406719e-06,3.721985232367876475e-06
1.515000000000000000e+02,1.531764180223690835e-07,1.139091375535460959e-06,1.718775823910858181e-06
1.520000000000000000e+02,5.259676560931731061e-07,7.463283539758246190e-07,2.867632885230435359e-06
1.525000000000000000e+02,2.865369617998886395e-06,1.714189529075259577e-06,1.297518609560525030e-06
1.530000000000000000e+02,2.943250817683071979e-06,4.304542958378932273e-06,3.490826284635788593e-07
1.535000000000000000e+02,1.064157713818736048e-06,2.888398762377318568e-06,1.336697909439070841e-07
1.540000000000000000e+02,1.134933056172796349e-08,1.818695768960935321e-06,1.038446029625594903e-06
1.545000000000000000e+02,1.417421644672811694e-07,1.495426250485683656e-06,2.538364793763474202e-08
1.550000000000000000e+02,1.380782566429643431e-07,7.311705732148392821e-07,6.853252428802404376e-06
1.555000000000000000e+02,4.994283085708570303e-07,8.490153858585911913e-07,5.390045800105310943e-06
1.560000000000000000e+02,1.424927141075797160e-06,1.637348469119206268e-06,1.298083735482567889e-06
1.565000000000000000e+02,2.199500891476727320e-06,9.790553813328940136e-07,1.025120218240891518e-06
1.570000000000000000e+02,2.009432292383389152e-06,1.652728074638203596e-06,2.515478718652127680e-06
1.575000000000000000e+02,2.084813834597844248e-06,5.426698670236474348e-06,2.718466545323755875e-06
1.580000000000000000e+02,1.053940000804372371e-06,3.388619126966380496e-06,1.520323411291727024e-06
1.585000000000000000e+02,2.319377743448531288e-07,9.369421881211462721e-07,1.290934546434413612e-07
1.590000000000000000e+02,1.321292481847570490e-06,4.969135360706562422e-07,9.821949749575884020e-07
1.595000000000000000e+02,1.779075938964529336e-06,1.860578845851629048e-07,7.653348612061316509e-07
1.600000000000000000e+02,3.593566177677062141e-07,1.150098999034465007e-06,4.026395182945614660e-06
1.605000000000000000e+02,2.193718286137577535e-06,7.020186343426556945e-07,3.836991527875589111e-06
1.610000000000000000e+02,2.952113029700258878e-06,3.573514948369271296e-07,1.173674618479215160e-06
1.615000000000000000e+02,4.891664301273059805e-06,1.901908535125064092e-06,4.055197179579990332e-06
1.620000000000000000e+02,4.557437279945415825e-06,6.579754013427606827e-07,2.688797211978526908e-06
1.625000000000000000e+02,8.458654538021326437e-07,3.596967616244604039e-07,4.076949426330755590e-06
1.630000000000000000e+02,5.177851845044592396e-07,5.131830365087743583e-07,1.011397322466304334e-06
1.635000000000000000e+02,5.524650980347059332e-07,1.007524319172530270e-07,1.976802065036540200e-06
1.640000000000000000e+02,2.633800000832732582e-07,6.803355792580515185e-07,6.809333882250279656e-06
1.645000000000000000e+02,2.944017190359735732e-06,1.154170405227622110e-06,1.055709391564093221e-05
1.650000000000000000e+02,1.439509953908253463e-06,1.362671567280882616e-07,1.006555197412658006e-05
1.655000000000000000e+02,1.083178224939693751e-06,1.176532355543444514e-07,1.816329366811753908e-06
1.660000000000000000e+02,1.768411708883044334e-06,1.719541137810356261e-06,8.778986157714469545e-07
1.665000000000000000e+02,5.105160712254850241e-07,1.040986339120119821e-06,5.462767616112695908e-06
1.670000000000000000e+02,5.777661541087536203e-08,3.182353012004787992e-07,4.919951177484177308e-06
1.675000000000000000e+02,4.920187113237083751e-07,2.796140844349134527e-07,5.881204210712713573e-07
1.680000000000000000e+02,1.376989176270540443e-06,2.774933240518240361e-06,2.069290977767383918e-07
1.685000000000000000e+02,4.703329834794867943e-07,3.598432444561678228e-06,2.439566703805953151e-08
1.690000000000000000e+02,4.855344065087089421e-09,1.315470116589866502e-06,7.192341498982637809e-08
1.695000000000000000e+02,1.661962374440643556e-07,1.448879558003913688e-06,7.280524874861990093e-07
1.700000000000000000e+02,5.468892375733993049e-07,3.537680718199564524e-06,1.808831924468318716e-06
1.705000000000000000e+02,2.414290457468140199e-06,3.297940482428820069e-06,1.814975713955209726e-06
1.710000000000000000e+02,1.404434795905996353e-06,9.546158077695402235e-07,1.337336481337808998e-06
1.715000000000000000e+02,2.516147599967564161e-07,2.032099080224352812e-06,6.156041547653718912e-07
1.720000000000000000e+02,3.172578020748570676e-06,1.318333392934226250e-06,3.808568036759436545e-07
1.725000000000000000e+02,3.751625314066540718e-06,3.172684901945427784e-07,1.034747216669169777e-06
1.730000000000000000e+02,1.446118578866606673e-06,2.278816270897368928e-07,6.172042930137880901e-06
1.735000000000000000e+02,1.151978138739493265e-06,1.324969984633619006e-07,6.752000099332656459e-06
1.740000000000000000e+02,1.364583622849361987e-06,4.296599783892372325e-07,1.192686449396712226e-06
1.745000000000000000e+02,3.230141648927074478e-07,6.929425307238874615e-07,2.533226022645124118e-07
1.750000000000000000e+02,1.094422239197291097e-07,7.408647199181621123e-07,2.451321826973612614e-06
1.755000000000000000e+02,1.509588667883498022e-07,1.096363558599631505e-07,2.727626677733952821e-06
1.760000000000000000e+02,6.247820516630770206e-07,5.473122647171863458e-07,4.014603935201608608e-07
1.765000000000000000e+02,5.697576344386192643e-07,3.481322253754947405e-07,1.121758975955478941e-06
1.770000000000000000e+02,1.410952362417412870e-07,9.826655614944815708e-08,5.046391472755769447e-06
1.775000000000000000e+02,1.620554015660173821e-07,3.127475405086048653e-07,2.106200356441779637e-06
1.780000000000000000e+02,4.627679358786584386e-07,2.572118116169008035e-06,1.622455692543663360e-06
1.785000000000000000e+02,1.605096432209812358e-07,9.814621225585355073e-07,5.722948373831380107e-07
1.790000000000000000e+02,7.616513541720150099e-07,1.132888997828166549e-06,1.771628681746051449e-06
1.795000000000000000e+02,2.231942535516024645e-07,1.297079670718930635e-06,4.567600722777989574e-06
1.800000000000000000e+02,6.940471689647646456e-08,1.109829919553478595e-06,1.213709267182784596e-06
1.805000000000000000e+02,3.948298631871925097e-07,2.733220232732146540e-06,1.092015173817957662e-06
1.810000000000000000e+02,1.420739094664345144e-07,1.868624246723238086e-06,1.663429527134336982e-06
1.815000000000000000e+02,7.213346267290178486e-10,8.754727400890705208e-07,4.641506090269143753e-08
1.820000000000000000e+02,6.903065530535573986e-07,1.822916116430687203e-06,3.323133313639324408e-06
1.825000000000000000e+02,9.768249722363178162e-07,1.098094850988150409e-06,6.525040838212481931e-06
1.830000000000000000e+02,7.499753305927775818e-07,2.946615384987067282e-07,2.905955864069082089e-06
1.835000000000000000e+02,9.520357396013425660e-07,8.613799729521777201e-08,1.478721347786692608e-06
1.840000000000000000e+02,5.502963339830484226e-07,2.707693660261536362e-07,5.882298760890334271e-07
1.845000000000000000e+02,1.417116552574257381e-07,5.845025621370583505e-07,2.116971029166084590e-06
1.850000000000000000e+02,2.256118848640159561e-07,5.855590709129369000e-07,3.242554686944483915e-06
1.855000000000000000e+02,1.293160513036911977e-06,2.160029357842812338e-07,6.616827240301988883e-06
1.860000000000000000e+02,8.593897346660558969e-07,2.995136280973003605e-07,7.242508571450111162e-06
1.865000000000000000e+02,1.234738353080205614e-07,1.171658145077941396e-07,6.079297685656411083e-06
1.870000000000000000e+02,5.348141280550938302e-07,9.308558035114789733e-07,9.242758161128249259e-06
1.875000000000000000e+02,1.701187291328569872e-06,4.621932763296932382e-07,8.120716352720259269e-06
1.880000000000000000e+02,1.570886356408934507e-06,4.739428050884627230e-07,5.020769979006120563e-06
1.885000000000000000e+02,3.217319838882404680e-07,1.469906144906559564e-07,3.936763842016864494e-06
1.890000000000000000e+02,1.296077032760474944e-07,1.384396102097890410e-06,2.269812835167847554e-06
1.895000000000000000e+02,6.243807446189398212e-07,3.138093167660603654e-08,3.231166350162904542e-06
1.900000000000000000e+02,1.787205256516012072e-06,6.044320122340562330e-07,2.803584299930272615e-06
1.905000000000000000e+02,1.115871877627206224e-06,2.814352234519697332e-07,4.216148676558864112e-07
1.910000000000000000e+02,3.906353186640940593e-08,1.841131498605852337e-06,2.269068493274276853e-06
1.915000000000000000e+02,5.346001746098742357e-07,7.398174980198339579e-07,2.049699080145623269e-06
1.920000000000000000e+02,4.264539535756628112e-07,1.527389510979793811e-07,5.074677405765404779e-07
1.925000000000000000e+02,7.069383466249661986e-08,1.340763630216520139e-08,2.797250135833204232e-06
1.930000000000000000e+02,9.275275864940089107e-07,3.961089949518480020e-07,1.744561028768316133e-06
1.935000000000000000e+02,1.875640905061423792e-06,7.899478979405486115e-07,2.063972409890293701e-06
1.940000000000000000e+02,1.315763869757200104e-06,1.795394072229441518e-07,1.134367225193934657e-06
1.945000000000000000e+02,2.753082736420021938e-07,6.062809787328337955e-07,3.086796454171208951e-06
1.950000000000000000e+02,2.679915308621705883e-07,6.181858302064381482e-07,4.949023335378385727e-06
1.955000000000000000e+02,3.743933999784237990e-07,1.385223491466884213e-06,1.468458829587287166e-06
1.960000000000000000e+02,1.197330392969996172e-06,6.405808793266859385e-07,5.697982184096116085e-07
1.965000000000000000e+02,8.320664291890590529e-07,2.190814476672065903e-07,5.253403860953833629e-07
1.970000000000000000e+02,4.427264358615546717e-07,1.985480808452223460e-07,2.092716103115234557e-06
1.975000000000000000e+02,2.098074492838364606e-07,1.361315427968468194e-06,1.412106359893805191e-07
1.980000000000000000e+02,2.388931946356235121e-07,4.771757393728971504e-06,2.728427013067275643e-06
1.985000000000000000e+02,6.873686097510933669e-07,5.105148463858111060e-06,2.758325334529015399e-06
1.990000000000000000e+02,1.512216465295682433e-07,2.474558577318942604e-06,1.019527465971102694e-07
1.995000000000000000e+02,1.949364183818488056e-07,5.806575670671677290e-07,7.137763469411706104e-07
2.000000000000000000e+02,2.829977467967931558e-07,2.368272167398934667e-07,1.684283125665011071e-06
2.005000000000000000e+02,1.645418008103185395e-06,1.826584670466959405e-07,3.890970220731699741e-06
2.010000000000000000e+02,3.414451362073695092e-07,2.742051716660225493e-06,4.725576567442305711e-06
2.015000000000000000e+02,6.112587898408331789e-07,2.583049181372265983e-06,2.030826251018320622e-06
2.020000000000000000e+02,4.291187682055155492e-07,7.915074084541537009e-07,1.253000904352654340e-06
2.025000000000000000e+02,1.196819069141161062e-07,4.501969169069403360e-07,2.463949023512285831e-06
2.030000000000000000e+02,6.083676073054854920e-07,3.029733924371484516e-07,1.735875593788262259e-06
2.035000000000000000e+02,3.125437454417317558e-07,5.865905053103060659e-07,8.885861897463148378e-07
2.040000000000000000e+02,4.059877221560769837e-07,1.965696385669936141e-06,3.447212476312888198e-06
2.045000000000000000e+02,1.706294231507817438e-06,6.421100084695372028e-07,1.717402592877861921e-06
2.050000000000000000e+02,1.147261144225800652e-06,1.869372791016007099e-07,5.044887306133040375e-07
2.055000000000000000e+02,4.553854986917422985e-09,5.873529214147940294e-07,1.500155674620146899e-06
2.060000000000000000e+02,2.120585581750859102e-07,1.375185679628570461e-06,4.655829523462369886e-06
2.065000000000000000e+02,8.798215168221718352e-07,1.878491962851537473e-07,8.248861153655581401e-06
2.070000000000000000e+02,9.824245455202678605e-07,1.049194437701769300e-07,6.695167450310146359e-06
2.075000000000000000e+02,1.752040616621452054e-06,4.161254802109408729e-07,3.324612695323213266e-06
2.080000000000000000e+02,9.246534836971850565e-08,4.972920289615022232e-07,1.051734388407498701e-06
2.085000000000000000e+02,1.223551207718275421e-06,5.613805552916914819e-07,2.265470518315774461e-06
2.090000000000000000e+02,1.451178669362082012e-06,2.430524641939116634e-07,1.965059975349399619e-06
2.095000000000000000e+02,3.125991712063904736e-07,9.611923893385944626e-07,5.334740387433282768e-06
2.100000000000000000e+02,4.511707460116103755e-07,1.324051558620629922e-06,3.903300385724919158e-06
2.105000000000000000e+02,1.075478829494514597e-07,3.472608179186225835e-07,8.512310369284504216e-07
2.110000000000000000e+02,4.321890270327632195e-08,5.654549092317084476e-07,2.552149138185198503e-06
2.115000000000000000e+02,5.398521910459665858e-07,1.337394908628125702e-07,3.472912698396316056e-07
2.120000000000000000e+02,4.025136478838306693e-07,4.729759052167501319e-07,4.083106381686966894e-07
2.125000000000000000e+02,2.723942853912100957e-06,1.147164585653646609e-06,4.601286507973182324e-08
2.130000000000000000e+02,4.589681561862226494e-07,2.478306686890249373e-07,2.789053564371760340e-07
2.135000000000000000e+02,8.185467131694929027e-07,1.814639831706658119e-06,2.108777865104260860e-07
2.140000000000000000e+02,1.087257376200389275e-06,7.687748488596237526e-07,1.280759488258513282e-08
2.145000000000000000e+02,7.941592079480036098e-07,5.405606343972377940e-07,4.545501037129181195e-06
2.150000000000000000e+02,4.110206888913925836e-07,1.233392603901724198e-07,2.975656219397199002e-06
2.155000000000000000e+02,1.354590595569585184e-07,3.781701902864282197e-07,5.497423847149879390e-07
2.160000000000000000e+02,2.040279458687833683e-07,2.274518244171276941e-06,2.246357766680089426e-07
2.165000000000000000e+02,1.402400489905159404e-07,2.585852210150221459e-06,3.781237856354809821e-07
2.170000000000000000e+02,9.037119698114356790e-07,5.295709883852979043e-07,4.501773176932963947e-07
2.175000000000000000e+02,1.067637568034266363e-07,8.794253513869345544e-08,1.511890030350935197e-06
2.180000000000000000e+02,6.799975950490424784e-07,2.146406565432914775e-07,2.537589283842975494e-06
2.185000000000000000e+02,1.180755882170524101e-07,4.073669279940017901e-07,3.353974451470919993e-06
2.190000000000000000e+02,2.332677443456212517e-07,3.873864221919857028e-07,4.722136205224665122e-07
2.195000000000000000e+02,7.700687079693500446e-07,4.536180718303793041e-06,1.210997895429238200e-06
2.200000000000000000e+02,8.505406903260342639e-07,3.923820851285027390e-06,8.811807485594580289e-07
2.205000000000000000e+02,9.636275999025149082e-07,1.562772697630297598e-06,5.860937991343853166e-07
2.210000000000000000e+02,3.314781470477119179e-06,1.397326480219478170e-06,3.796500595210009567e-07
2.215000000000000000e+02,4.446684339009742753e-06,2.826316640568318192e-06,8.095547870940198568e-07
2.220000000000000000e+02,1.164676057502722009e-06,2.799390425232904132e-06,3.636813774851109132e-06
2.225000000000000000e+02,4.509574685181073788e-07,1.881787135611318449e-06,3.166422957101675327e-06
2.230000000000000000e+02,8.805915702801762677e-07,1.209935849168972879e-06,1.018323510643803700e-06
2.235000000000000000e+02,4.435151137685578834e-07,8.992655434238187953e-08,4.907147941248302778e-06
2.240000000000000000e+02,5.987042105720896057e-08,5.794428184787565851e-07,5.537057889558825246e-07
2.245000000000000000e+02,3.496538538828963337e-07,7.626513556364138722e-08,1.751915100604538896e-06
